134542787	Bacillus rossius redtenbacheri
134542788	Bacillus rossius redtenbacheri
134542789	Bacillus rossius redtenbacheri
105223830	Bactrocera dorsalis
105223831	Bactrocera dorsalis
105225432	Bactrocera dorsalis
105225433	Bactrocera dorsalis
105225434	Bactrocera dorsalis
105228345	Bactrocera dorsalis
105228346	Bactrocera dorsalis
105228347	Bactrocera dorsalis
105228348	Bactrocera dorsalis
105228349	Bactrocera dorsalis
105228350	Bactrocera dorsalis
105228351	Bactrocera dorsalis
105228352	Bactrocera dorsalis
105233408	Bactrocera dorsalis
109579568	Bactrocera dorsalis
125777290	Bactrocera dorsalis
125777836	Bactrocera dorsalis
108966141	Bactrocera latifrons
108966142	Bactrocera latifrons
108966144	Bactrocera latifrons
108966193	Bactrocera latifrons
108966194	Bactrocera latifrons
108966196	Bactrocera latifrons
108967297	Bactrocera latifrons
108971756	Bactrocera latifrons
108974530	Bactrocera latifrons
108974531	Bactrocera latifrons
108975105	Bactrocera latifrons
126754903	Bactrocera neohumeralis
126754904	Bactrocera neohumeralis
126754905	Bactrocera neohumeralis
126754907	Bactrocera neohumeralis
126754908	Bactrocera neohumeralis
126754909	Bactrocera neohumeralis
126754910	Bactrocera neohumeralis
126754911	Bactrocera neohumeralis
126755518	Bactrocera neohumeralis
126755865	Bactrocera neohumeralis
126756061	Bactrocera neohumeralis
126756108	Bactrocera neohumeralis
126756291	Bactrocera neohumeralis
126756293	Bactrocera neohumeralis
126757053	Bactrocera neohumeralis
106614164	Bactrocera oleae
106614492	Bactrocera oleae
106614526	Bactrocera oleae
106617910	Bactrocera oleae
106618295	Bactrocera oleae
106619387	Bactrocera oleae
106624617	Bactrocera oleae
106624620	Bactrocera oleae
106624621	Bactrocera oleae
106626877	Bactrocera oleae
106626878	Bactrocera oleae
120770783	Bactrocera tryoni
120770784	Bactrocera tryoni
120770837	Bactrocera tryoni
120770838	Bactrocera tryoni
120772427	Bactrocera tryoni
120772489	Bactrocera tryoni
120772490	Bactrocera tryoni
120772491	Bactrocera tryoni
120772492	Bactrocera tryoni
120772493	Bactrocera tryoni
120772658	Bactrocera tryoni
120772983	Bactrocera tryoni
137918673	Battus philenor
137918873	Battus philenor
137918984	Battus philenor
137924518	Battus philenor
137924679	Battus philenor
137924725	Battus philenor
137932596	Battus philenor
137932620	Battus philenor
137932710	Battus philenor
137932817	Battus philenor
137932818	Battus philenor
137932819	Battus philenor
137933082	Battus philenor
117168086	Belonocnema kinseyi
117180405	Belonocnema kinseyi
117180733	Belonocnema kinseyi
109040865	Bemisia tabaci
109042206	Bemisia tabaci
109042207	Bemisia tabaci
109043017	Bemisia tabaci
112045548	Bicyclus anynana
112046778	Bicyclus anynana
112046809	Bicyclus anynana
112054891	Bicyclus anynana
112058490	Bicyclus anynana
126916419	Bombus affinis
126922625	Bombus affinis
117208133	Bombus bifarius
117216397	Bombus bifarius
138179531	Bombus flavifrons
138185392	Bombus flavifrons
126864858	Bombus huntii
126872521	Bombus huntii
100743469	Bombus impatiens
100747760	Bombus impatiens
100748720	Bombus impatiens
132905434	Bombus pascuorum
132911241	Bombus pascuorum
122565652	Bombus pyrosoma
122574093	Bombus pyrosoma
100642297	Bombus terrestris
100649284	Bombus terrestris
117153191	Bombus vancouverensis nearcticus
117154123	Bombus vancouverensis nearcticus
117231586	Bombus vosnesenskii
117235558	Bombus vosnesenskii
114243084	Bombyx mandarina
114243405	Bombyx mandarina
114243415	Bombyx mandarina
114251454	Bombyx mandarina
114252125	Bombyx mandarina
114252278	Bombyx mandarina
100101198	Bombyx mori
101736879	Bombyx mori
101738212	Bombyx mori
101738343	Bombyx mori
105842620	Bombyx mori
693015	Bombyx mori
119071329	Bradysia coprophila
119072814	Bradysia coprophila
119073652	Bradysia coprophila
119078069	Bradysia coprophila
119080725	Bradysia coprophila
119084817	Bradysia coprophila
119085471	Bradysia coprophila
119085528	Bradysia coprophila
135950252	Calliphora vicina
135950331	Calliphora vicina
135950333	Calliphora vicina
135950956	Calliphora vicina
135950980	Calliphora vicina
135951055	Calliphora vicina
135951111	Calliphora vicina
135951117	Calliphora vicina
135953083	Calliphora vicina
135958521	Calliphora vicina
135960101	Calliphora vicina
135960159	Calliphora vicina
135960165	Calliphora vicina
135960170	Calliphora vicina
135960273	Calliphora vicina
135960286	Calliphora vicina
135960370	Calliphora vicina
135960677	Calliphora vicina
135960797	Calliphora vicina
135961044	Calliphora vicina
135961867	Calliphora vicina
135961931	Calliphora vicina
105248247	Camponotus floridanus
105249528	Camponotus floridanus
105254967	Camponotus floridanus
105258583	Camponotus floridanus
126851348	Cataglyphis hispanica
126851911	Cataglyphis hispanica
126858857	Cataglyphis hispanica
126859132	Cataglyphis hispanica
107268950	Cephus cinctus
107269563	Cephus cinctus
107270125	Cephus cinctus
108629243	Ceratina calcarata
108632981	Ceratina calcarata
101449254	Ceratitis capitata
101455329	Ceratitis capitata
101455498	Ceratitis capitata
101455665	Ceratitis capitata
101461485	Ceratitis capitata
101461616	Ceratitis capitata
101461912	Ceratitis capitata
101462015	Ceratitis capitata
101462314	Ceratitis capitata
101462498	Ceratitis capitata
101462684	Ceratitis capitata
105664715	Ceratitis capitata
111591664	Ceratitis capitata
105359390	Ceratosolen solmsi marchali
105368412	Ceratosolen solmsi marchali
118065099	Chelonus insularis
118065911	Chelonus insularis
118068780	Chelonus insularis
118069391	Chelonus insularis
123290372	Chrysoperla carnea
123290373	Chrysoperla carnea
123290374	Chrysoperla carnea
123290375	Chrysoperla carnea
123290378	Chrysoperla carnea
123293136	Chrysoperla carnea
123293612	Chrysoperla carnea
123294937	Chrysoperla carnea
123300028	Chrysoperla carnea
123300803	Chrysoperla carnea
123302871	Chrysoperla carnea
123305178	Chrysoperla carnea
123305374	Chrysoperla carnea
123305501	Chrysoperla carnea
106660902	Cimex lectularius
106663584	Cimex lectularius
106663588	Cimex lectularius
106663700	Cimex lectularius
106666694	Cimex lectularius
106667626	Cimex lectularius
106669094	Cimex lectularius
106669568	Cimex lectularius
106673043	Cimex lectularius
112127513	Cimex lectularius
135936896	Cloeon dipterum
135937628	Cloeon dipterum
135939546	Cloeon dipterum
135940393	Cloeon dipterum
123307213	Coccinella septempunctata
123307214	Coccinella septempunctata
123310006	Coccinella septempunctata
123312942	Coccinella septempunctata
123313409	Coccinella septempunctata
123315422	Coccinella septempunctata
123317207	Coccinella septempunctata
123317208	Coccinella septempunctata
123320034	Coccinella septempunctata
123693954	Colias croceus
123693955	Colias croceus
123697761	Colias croceus
123697762	Colias croceus
123697844	Colias croceus
123703138	Colias croceus
123703140	Colias croceus
122398616	Colletes gigas
122400235	Colletes gigas
122400236	Colletes gigas
129606430	Condylostylus longicornis
129607588	Condylostylus longicornis
129611114	Condylostylus longicornis
129611227	Condylostylus longicornis
129611241	Condylostylus longicornis
129613343	Condylostylus longicornis
129613397	Condylostylus longicornis
129613848	Condylostylus longicornis
116340060	Contarinia nasturtii
116342156	Contarinia nasturtii
116345343	Contarinia nasturtii
106636266	Copidosoma floridanum
106637429	Copidosoma floridanum
106646602	Copidosoma floridanum
106647652	Copidosoma floridanum
106647765	Copidosoma floridanum
123261901	Cotesia glomerata
123272759	Cotesia glomerata
123272760	Cotesia glomerata
123274140	Cotesia glomerata
111864517	Cryptotermes secundus
111864787	Cryptotermes secundus
111864789	Cryptotermes secundus
111864790	Cryptotermes secundus
111864791	Cryptotermes secundus
111864792	Cryptotermes secundus
111864793	Cryptotermes secundus
111864794	Cryptotermes secundus
111866640	Cryptotermes secundus
111871411	Cryptotermes secundus
111873783	Cryptotermes secundus
111873786	Cryptotermes secundus
111873787	Cryptotermes secundus
113364220	Ctenocephalides felis
113366625	Ctenocephalides felis
113366809	Ctenocephalides felis
113366814	Ctenocephalides felis
113366915	Ctenocephalides felis
113375469	Ctenocephalides felis
113375593	Ctenocephalides felis
113375595	Ctenocephalides felis
113376504	Ctenocephalides felis
113377611	Ctenocephalides felis
113386966	Ctenocephalides felis
120415320	Culex pipiens pallens
120418999	Culex pipiens pallens
120422630	Culex pipiens pallens
120422982	Culex pipiens pallens
6031366	Culex quinquefasciatus
6037178	Culex quinquefasciatus
6041621	Culex quinquefasciatus
6053515	Culex quinquefasciatus
134830545	Culicoides brevitarsis
134831537	Culicoides brevitarsis
134835496	Culicoides brevitarsis
134838039	Culicoides brevitarsis
134838522	Culicoides brevitarsis
134653468	Cydia amplana
134653474	Cydia amplana
134653483	Cydia amplana
134653849	Cydia amplana
134654222	Cydia amplana
134654242	Cydia amplana
134661165	Cydia amplana
134661197	Cydia amplana
134661214	Cydia amplana
134664915	Cydia fagiglandana
134666088	Cydia fagiglandana
134666090	Cydia fagiglandana
134672679	Cydia fagiglandana
134672690	Cydia fagiglandana
134672980	Cydia fagiglandana
134679213	Cydia fagiglandana
134679218	Cydia fagiglandana
134679234	Cydia fagiglandana
133516544	Cydia pomonella
133516545	Cydia pomonella
133516550	Cydia pomonella
133526251	Cydia pomonella
133526343	Cydia pomonella
133526346	Cydia pomonella
133534586	Cydia pomonella
133534587	Cydia pomonella
133534589	Cydia pomonella
134791972	Cydia splendana
134797239	Cydia splendana
134797554	Cydia splendana
134797556	Cydia splendana
134799842	Cydia splendana
134799924	Cydia splendana
134801802	Cydia splendana
134801807	Cydia splendana
134801833	Cydia splendana
134743423	Cydia strobilella
134746392	Cydia strobilella
134746730	Cydia strobilella
134746732	Cydia strobilella
134751894	Cydia strobilella
134755093	Cydia strobilella
134755500	Cydia strobilella
132699521	Cylas formicarius
132699538	Cylas formicarius
132701881	Cylas formicarius
132703427	Cylas formicarius
132703746	Cylas formicarius
126902503	Daktulosphaira vitifoliae
126902504	Daktulosphaira vitifoliae
135790332	Dalotia coriaria
135792747	Dalotia coriaria
135798976	Dalotia coriaria
116768721	Danaus plexippus
116771367	Danaus plexippus
116771368	Danaus plexippus
116771369	Danaus plexippus
116771378	Danaus plexippus
116771399	Danaus plexippus
116773565	Danaus plexippus
116773666	Danaus plexippus
133320405	Danaus plexippus
109534458	Dendroctonus ponderosae
109535246	Dendroctonus ponderosae
109542329	Dendroctonus ponderosae
109544630	Dendroctonus ponderosae
125503626	Dendroctonus ponderosae
114324594	Diabrotica virgifera virgifera
114329300	Diabrotica virgifera virgifera
114329375	Diabrotica virgifera virgifera
114333901	Diabrotica virgifera virgifera
114337702	Diabrotica virgifera virgifera
126886800	Diabrotica virgifera virgifera
107039022	Diachasma alloeum
107047915	Diachasma alloeum
135160756	Diachasmimorpha longicaudata
135163595	Diachasmimorpha longicaudata
103509720	Diaphorina citri
103510894	Diaphorina citri
103515209	Diaphorina citri
103515300	Diaphorina citri
103515655	Diaphorina citri
113467675	Diaphorina citri
113469957	Diaphorina citri
106744250	Dinoponera quadriceps
106746226	Dinoponera quadriceps
130894824	Diorhabda carinulata
130899243	Diorhabda carinulata
130902279	Diorhabda carinulata
130903667	Diorhabda carinulata
130441695	Diorhabda sublineata
130441861	Diorhabda sublineata
130442614	Diorhabda sublineata
130442867	Diorhabda sublineata
130447481	Diorhabda sublineata
130453368	Diorhabda sublineata
124404766	Diprion similis
124413703	Diprion similis
124415840	Diprion similis
124416092	Diprion similis
107166405	Diuraphis noxia
107167011	Diuraphis noxia
117563981	Drosophila albomicans
117566405	Drosophila albomicans
117567521	Drosophila albomicans
117567522	Drosophila albomicans
117567523	Drosophila albomicans
117567525	Drosophila albomicans
117567526	Drosophila albomicans
117567527	Drosophila albomicans
117567529	Drosophila albomicans
117567530	Drosophila albomicans
117568728	Drosophila albomicans
117569678	Drosophila albomicans
117569679	Drosophila albomicans
117569847	Drosophila albomicans
117569951	Drosophila albomicans
117570189	Drosophila albomicans
117570519	Drosophila albomicans
117570520	Drosophila albomicans
117570521	Drosophila albomicans
117571333	Drosophila albomicans
127565542	Drosophila albomicans
116655744	Drosophila ananassae
116655745	Drosophila ananassae
116655906	Drosophila ananassae
6492946	Drosophila ananassae
6492947	Drosophila ananassae
6492948	Drosophila ananassae
6492949	Drosophila ananassae
6492952	Drosophila ananassae
6494281	Drosophila ananassae
6494282	Drosophila ananassae
6494283	Drosophila ananassae
6494284	Drosophila ananassae
6495509	Drosophila ananassae
6503771	Drosophila ananassae
6507068	Drosophila ananassae
6507069	Drosophila ananassae
108612215	Drosophila arizonae
108612464	Drosophila arizonae
108613875	Drosophila arizonae
108613876	Drosophila arizonae
108613877	Drosophila arizonae
108613878	Drosophila arizonae
108615280	Drosophila arizonae
108615349	Drosophila arizonae
108615901	Drosophila arizonae
108615902	Drosophila arizonae
108619886	Drosophila arizonae
108022346	Drosophila biarmipes
108022846	Drosophila biarmipes
108022848	Drosophila biarmipes
108024136	Drosophila biarmipes
108025666	Drosophila biarmipes
108027792	Drosophila biarmipes
108029203	Drosophila biarmipes
108029210	Drosophila biarmipes
108029216	Drosophila biarmipes
108029225	Drosophila biarmipes
108029236	Drosophila biarmipes
108029246	Drosophila biarmipes
108029623	Drosophila biarmipes
108030636	Drosophila biarmipes
108036199	Drosophila biarmipes
108036392	Drosophila biarmipes
108036498	Drosophila biarmipes
108036499	Drosophila biarmipes
108121250	Drosophila bipectinata
108122816	Drosophila bipectinata
108123067	Drosophila bipectinata
108123161	Drosophila bipectinata
108123162	Drosophila bipectinata
108130155	Drosophila bipectinata
108130156	Drosophila bipectinata
108130157	Drosophila bipectinata
108130158	Drosophila bipectinata
108130160	Drosophila bipectinata
108130161	Drosophila bipectinata
108130162	Drosophila bipectinata
108130201	Drosophila bipectinata
108130202	Drosophila bipectinata
108132902	Drosophila bipectinata
108132910	Drosophila bipectinata
108133199	Drosophila bipectinata
108133200	Drosophila bipectinata
108133230	Drosophila bipectinata
108594870	Drosophila busckii
108595240	Drosophila busckii
108595334	Drosophila busckii
108595738	Drosophila busckii
108595778	Drosophila busckii
108596645	Drosophila busckii
108597105	Drosophila busckii
108597106	Drosophila busckii
108597711	Drosophila busckii
108597894	Drosophila busckii
108599021	Drosophila busckii
108599848	Drosophila busckii
108599849	Drosophila busckii
108599851	Drosophila busckii
108601011	Drosophila busckii
108605820	Drosophila busckii
108136181	Drosophila elegans
108138931	Drosophila elegans
108144116	Drosophila elegans
108144256	Drosophila elegans
108144485	Drosophila elegans
108144555	Drosophila elegans
108144556	Drosophila elegans
108145472	Drosophila elegans
108145473	Drosophila elegans
108145706	Drosophila elegans
108145941	Drosophila elegans
108145943	Drosophila elegans
108145944	Drosophila elegans
108145945	Drosophila elegans
108149083	Drosophila elegans
26526412	Drosophila erecta
6543861	Drosophila erecta
6545492	Drosophila erecta
6545493	Drosophila erecta
6545494	Drosophila erecta
6545495	Drosophila erecta
6547786	Drosophila erecta
6547787	Drosophila erecta
6548337	Drosophila erecta
6548338	Drosophila erecta
6548339	Drosophila erecta
6548340	Drosophila erecta
6548724	Drosophila erecta
6550945	Drosophila erecta
6551033	Drosophila erecta
6556143	Drosophila erecta
6556144	Drosophila erecta
108102771	Drosophila eugracilis
108102780	Drosophila eugracilis
108102797	Drosophila eugracilis
108102798	Drosophila eugracilis
108102799	Drosophila eugracilis
108102800	Drosophila eugracilis
108102801	Drosophila eugracilis
108102802	Drosophila eugracilis
108102803	Drosophila eugracilis
108103671	Drosophila eugracilis
108108854	Drosophila eugracilis
108109208	Drosophila eugracilis
108112599	Drosophila eugracilis
108112946	Drosophila eugracilis
108112947	Drosophila eugracilis
108112949	Drosophila eugracilis
108113005	Drosophila eugracilis
108114895	Drosophila eugracilis
108093677	Drosophila ficusphila
108093758	Drosophila ficusphila
108093759	Drosophila ficusphila
108093760	Drosophila ficusphila
108093761	Drosophila ficusphila
108094835	Drosophila ficusphila
108094843	Drosophila ficusphila
108094845	Drosophila ficusphila
108097036	Drosophila ficusphila
108100202	Drosophila ficusphila
108100302	Drosophila ficusphila
108100304	Drosophila ficusphila
108100305	Drosophila ficusphila
108100306	Drosophila ficusphila
108100307	Drosophila ficusphila
108100308	Drosophila ficusphila
116805930	Drosophila grimshawi
6557715	Drosophila grimshawi
6557784	Drosophila grimshawi
6558200	Drosophila grimshawi
6558464	Drosophila grimshawi
6558932	Drosophila grimshawi
6559446	Drosophila grimshawi
6559630	Drosophila grimshawi
6560606	Drosophila grimshawi
6560607	Drosophila grimshawi
6560898	Drosophila grimshawi
6565034	Drosophila grimshawi
6568869	Drosophila grimshawi
6568870	Drosophila grimshawi
6568914	Drosophila grimshawi
6568915	Drosophila grimshawi
117579819	Drosophila guanche
117579980	Drosophila guanche
117580050	Drosophila guanche
117580123	Drosophila guanche
117580781	Drosophila guanche
117585826	Drosophila guanche
117587281	Drosophila guanche
117587282	Drosophila guanche
117587283	Drosophila guanche
117587284	Drosophila guanche
117587285	Drosophila guanche
117587286	Drosophila guanche
117587287	Drosophila guanche
117587288	Drosophila guanche
117587289	Drosophila guanche
117589246	Drosophila guanche
117589811	Drosophila guanche
117592301	Drosophila guanche
117592318	Drosophila guanche
128253733	Drosophila gunungcola
128254015	Drosophila gunungcola
128254153	Drosophila gunungcola
128254326	Drosophila gunungcola
128254327	Drosophila gunungcola
128255566	Drosophila gunungcola
128256250	Drosophila gunungcola
128256252	Drosophila gunungcola
128259422	Drosophila gunungcola
128259423	Drosophila gunungcola
128259426	Drosophila gunungcola
128259427	Drosophila gunungcola
128259428	Drosophila gunungcola
128259429	Drosophila gunungcola
128259430	Drosophila gunungcola
128264091	Drosophila gunungcola
128265013	Drosophila gunungcola
111593612	Drosophila hydei
111593971	Drosophila hydei
111594000	Drosophila hydei
111594097	Drosophila hydei
111595585	Drosophila hydei
111596890	Drosophila hydei
111596891	Drosophila hydei
111596893	Drosophila hydei
111596894	Drosophila hydei
111597463	Drosophila hydei
111598020	Drosophila hydei
111598207	Drosophila hydei
111601208	Drosophila hydei
111601678	Drosophila hydei
111602119	Drosophila hydei
111602120	Drosophila hydei
115482986	Drosophila hydei
115482988	Drosophila hydei
115482989	Drosophila hydei
115482990	Drosophila hydei
115482998	Drosophila hydei
115482999	Drosophila hydei
115483000	Drosophila hydei
117783749	Drosophila innubila
117784661	Drosophila innubila
117784662	Drosophila innubila
117784702	Drosophila innubila
117784703	Drosophila innubila
117784704	Drosophila innubila
117785204	Drosophila innubila
117785657	Drosophila innubila
117787620	Drosophila innubila
117787621	Drosophila innubila
117787622	Drosophila innubila
117787623	Drosophila innubila
117787624	Drosophila innubila
117787625	Drosophila innubila
117787626	Drosophila innubila
117793615	Drosophila innubila
108070823	Drosophila kikkawai
108071477	Drosophila kikkawai
108071489	Drosophila kikkawai
108071491	Drosophila kikkawai
108071509	Drosophila kikkawai
108071510	Drosophila kikkawai
108071512	Drosophila kikkawai
108071513	Drosophila kikkawai
108071514	Drosophila kikkawai
108071515	Drosophila kikkawai
108071516	Drosophila kikkawai
108076072	Drosophila kikkawai
108076169	Drosophila kikkawai
108076170	Drosophila kikkawai
108076222	Drosophila kikkawai
108076284	Drosophila kikkawai
108076708	Drosophila kikkawai
108076709	Drosophila kikkawai
108082382	Drosophila kikkawai
108085532	Drosophila kikkawai
121502270	Drosophila kikkawai
121502271	Drosophila kikkawai
121502630	Drosophila kikkawai
121502631	Drosophila kikkawai
121502632	Drosophila kikkawai
121502635	Drosophila kikkawai
121502636	Drosophila kikkawai
121502637	Drosophila kikkawai
121502638	Drosophila kikkawai
121502639	Drosophila kikkawai
117136919	Drosophila mauritiana
117136920	Drosophila mauritiana
117136921	Drosophila mauritiana
117137633	Drosophila mauritiana
117137636	Drosophila mauritiana
117137906	Drosophila mauritiana
117138252	Drosophila mauritiana
117138663	Drosophila mauritiana
117139197	Drosophila mauritiana
117139198	Drosophila mauritiana
117139199	Drosophila mauritiana
117139201	Drosophila mauritiana
117139202	Drosophila mauritiana
117139203	Drosophila mauritiana
117139751	Drosophila mauritiana
117146916	Drosophila mauritiana
38125	Drosophila melanogaster
26067588	Drosophila melanogaster
